Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,InitLat,InitLon,InitTime,InitType,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179064,F264,29-Jul-19,10:00:27,-275,,,,,,,,,,,,,,,,,,1,6,1,5,0.2,-0.1,27.3002,-82.5639,27.3002,-82.5639,55:51.9,FastGPS,,,,,15,23,8128,,,42,27,26827,,,,4,15778,,,,8,6027,,,,16,20970,,,,9,8902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,29-Jul-19,11:14:51,-275,,,,,,,,,,,,,,,,,,1,5,,5,8.5,-0.4,27.315,-82.5449,27.315,-82.5449,10:15.6,FastGPS,,,,,15,8,24535,,,41,7,2772,,,,18,17811,,,,9,18062,,,,27,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,29-Jul-19,17:01:29,-276,,,,,,,,,,,,,,,,,,4,4,,4,0.1,-1.3,27.3091,-82.5593,27.2915,-82.5443,55:37.5,FastGPS,,,,,15,17,3594,,,41,28,9646,,,,6,21575,,,,19,9824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,30-Jul-19,0:00:16,-278,,,,,,,,,,,,,,,,,,4,6,,6,5.4,-0.5,27.2916,-82.5443,27.2915,-82.5443,55:37.4,FastGPS,,,,,15,15,14574,,,42,10,26450,,,,13,3837,,,,21,2930,,,,29,27002,,,,20,8664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,30-Jul-19,10:00:44,-280,,,,,,,,,,,,,,,,,,5,6,1,5,15.3,-0.7,27.2634,-82.5395,27.2633,-82.5395,56:03.3,FastGPS,,,,,15,16,13089,,,41,23,7226,,,,4,8590,,,,9,19723,,,,8,19536,,,,27,25830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,30-Jul-19,17:00:44,-281,,,,,,,,,,,,,,,,,,3,5,,5,7.2,-1,27.3043,-82.5551,27.3043,-82.5551,7/30/2019 16:56,FastGPS,,,,,15,17,21109,,,43,6,4233,,,,2,9072,,,,19,28216,,,,28,18188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,31-Jul-19,10:00:58,-285,,,,,,,,,,,,,,,,,,1,5,1,4,0.2,0.2,27.2472,-82.5219,27.2568,-82.5259,7/31/2019 10:27,NP,,,,,15,7,3995,,,41,8,15986,,,,27,7978,,,,9,13658,,,,4,17592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,31-Jul-19,11:15:36,-285,,,,,,,,,,,,,,,,,,3,4,,4,1.3,0.1,27.2723,-82.5437,27.3179,-82.5897,8/1/2019 10:16,NP,,,,,15,7,31047,,,39,9,4177,,,,11,27490,,,,8,15268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,31-Jul-19,17:01:41,-286,,,,,,,,,,,,,,,,,,1,5,,5,3.9,-0.8,27.3103,-82.5641,27.3103,-82.5641,56:54.2,FastGPS,,,,,15,6,4207,,,41,9,24432,,,,2,20550,,,,17,24374,,,,28,7282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,1-Aug-19,0:00:18,-288,,,,,,,,,,,,,,,,,,4,5,,5,9.2,-0.4,27.3024,-82.5647,27.3024,-82.5647,55:29.6,FastGPS,,,,,15,15,18487,,,39,20,20928,,,,24,4177,,,,21,13484,,,,29,22122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,1-Aug-19,17:00:27,-291,,,,,,,,,,,,,,,,,,1,4,,4,0.5,-0.4,27.2379,-82.5156,27.3179,-82.5897,8/1/2019 10:16,NP,,,,,15,6,13215,,,,2,3251,,,,28,11601,,,,17,3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,2-Aug-19,0:00:12,-292,,,,,,,,,,,,,,,,,,1,5,,5,5.9,-0.8,27.3014,-82.5436,27.3014,-82.5436,55:19.2,FastGPS,,,,,15,15,14176,,,39,20,3851,,,,21,27884,,,,29,13760,,,,24,19232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,2-Aug-19,17:00:29,-296,,,,,,,,,,,,,,,,,,1,5,,5,2.6,0.2,27.2294,-82.5151,27.2294,-82.5151,55:33.2,FastGPS,,,,,15,2,7743,,,41,28,30671,,,,17,1446,,,,9,20107,,,,24,2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,3-Aug-19,0:00:41,-297,,,,,,,,,,,,,,,,,,1,4,,4,0.7,-1,27.292,-82.5541,27.2896,-82.5648,8/2/2019 10:00,NP,,,,,15,15,22874,,,,20,3228,,,,21,25312,,,,24,16929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,3-Aug-19,17:00:07,-301,,,,,,,,,,,,,,,,,,3,6,2,4,0.2,-0.6,27.3006,-82.5424,27.2523,-82.5413,8/3/2019 10:15,SR,,,,,15,17,14586,,,45,19,25269,,,,2,26440,,,,6,18695,,,,24,12754,,,,28,31936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,4-Aug-19,0:00:52,-302,,,,,,,,,,,,,,,,,,1,4,,4,0.9,-0.7,27.2603,-82.5363,27.2523,-82.5413,8/3/2019 10:15,SR,,,,,15,15,8389,,,,24,22472,,,,21,30486,,,,29,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,4-Aug-19,10:02:06,-304,,,,,,,,,,,,,,,,,,1,5,1,4,1,-1,27.2308,-82.5143,27.2523,-82.5413,8/3/2019 10:15,SR,,,,,15,7,10755,,,43,16,15787,,,,27,16690,,,,8,16093,,,,23,32016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,4-Aug-19,17:00:34,-306,,,,,,,,,,,,,,,,,,3,5,,5,21.1,0.1,27.2045,-82.5024,27.2045,-82.5024,55:28.1,FastGPS,,,,,15,2,18791,,,42,28,5346,,,,6,422,,,,9,7857,,,,24,26882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,5-Aug-19,0:01:07,-307,,,,,,,,,,,,,,,,,,2,5,1,4,0.7,-0.5,27.1052,-82.4835,27.1172,-82.4576,8/4/2019 23:56,NK,,,,,15,10,26005,,,39,4,4237,,,,20,31528,,,,29,31693,,,,32,21690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,5-Aug-19,10:00:41,-309,,,,,,,,,,,,,,,,,,1,5,1,4,0.9,-0.1,27.2665,-82.5697,27.1172,-82.4576,8/4/2019 23:56,NK,,,,,15,27,3903,,,41,4,22390,,,,7,14077,,,,8,11732,,,,23,19496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,5-Aug-19,11:14:51,-309,,,,,,,,,,,,,,,,,,2,7,3,4,0.2,-0.3,27.2903,-82.573,27.338,-82.5658,8/6/2019 10:24,SR,,,,,15,7,31302,,,41,11,5426,,,,30,21571,,,,9,7550,,,,18,30258,,,,28,26834,,,,8,29780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,6-Aug-19,10:00:13,-314,,,,,,,,,,,,,,,,,,2,4,,4,0.3,-0.3,27.3283,-82.5881,27.338,-82.5658,8/6/2019 10:24,SR,,,,,15,8,25873,,,37,7,6148,,,,27,7044,,,,9,10308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,6-Aug-19,11:15:22,-314,,,,,,,,,,,,,,,,,,5,6,,6,10.2,-0.9,27.3266,-82.5599,27.3266,-82.5599,10:07.1,FastGPS,,,,,15,30,17781,,,43,7,19934,,,,23,17100,,,,9,6512,,,,1,16590,,,,8,31840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,7-Aug-19,10:01:10,-319,,,,,,,,,,,,,,,,,,1,4,,4,118.3,1,27.4442,-82.6836,27.338,-82.5658,8/6/2019 10:24,SR,,,,,15,7,2628,,,,27,4496,,,,23,19145,,,,16,32734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,7-Aug-19,17:00:47,-320,,,,,,,,,,,,,,,,,,1,5,1,4,0.3,-0.4,27.3696,-82.5954,27.4837,-82.7023,8/7/2019 10:41,NP,,,,,15,12,2968,,,41,17,21832,,,,28,18636,,,,9,15424,,,,19,2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,8-Aug-19,0:00:48,-322,,,,,,,,,,,,,,,,,,1,4,,4,0.2,0,27.2778,-82.547,27.4837,-82.7023,8/7/2019 10:41,NP,,,,,15,20,29047,,,,21,2913,,,,10,29285,,,,24,25640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,8-Aug-19,17:00:19,-325,,,,,,,,,,,,,,,,,,4,4,,4,1.5,-0.6,27.1103,-82.4705,27.3006,-82.5816,8/9/2019 10:25,SR,,,,,15,17,24886,,,,6,9810,,,,19,5645,,,,12,17799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,9-Aug-19,0:00:21,-326,,,,,,,,,,,,,,,,,,2,7,3,4,0.3,-0.5,27.2236,-82.5118,27.3006,-82.5816,8/9/2019 10:25,SR,,,,,15,15,4476,,,41,20,11144,,,,10,13252,,,,21,14228,,,,32,19876,,,,27,24544,,,,29,16942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,9-Aug-19,10:01:11,-329,,,,,,,,,,,,,,,,,,2,5,1,4,0.1,-0.1,27.2764,-82.5763,27.3006,-82.5816,8/9/2019 10:25,SR,,,,,15,7,23620,,,42,4,11387,,,,8,2608,,,,23,26068,,,,27,8596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,9-Aug-19,11:15:16,-329,,,,,,,,,,,,,,,,,,1,4,,4,191.7,-2,27.3055,-82.6145,27.2529,-82.5257,8/10/2019 10:08,NP,,,,,15,7,32374,,,,30,19019,,,,1,19988,,,,8,26815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,10-Aug-19,10:02:07,-333,,,,,,,,,,,,,,,,,,2,4,,4,,,,,27.2529,-82.5257,8/10/2019 10:08,NP,,,,,15,7,13759,,,,8,8576,,,,27,32648,,,,4,31485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,10-Aug-19,11:15:46,-334,,,,,,,,,,,,,,,,,,4,7,,7,4.6,0.1,27.2694,-82.5409,27.2694,-82.5409,10:12.1,FastGPS,,,,,15,7,3891,,,42,18,12319,,,,8,12674,,,,30,31570,,,,1,1498,,,,11,19826,,,,28,4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,10-Aug-19,17:00:03,-335,,,,,,,,,,,,,,,,,,4,4,,4,0.4,-0.6,27.305,-82.5564,27.2694,-82.5409,10:12.1,FastGPS,,,,,15,6,22094,,,,12,3614,,,,19,24688,,,,2,29545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,11-Aug-19,0:01:24,-336,,,,,,,,,,,,,,,,,,1,4,,4,1.1,-0.9,27.3116,-82.5529,27.2694,-82.5409,10:12.1,FastGPS,,,,,15,15,22644,,,,24,21789,,,,20,11650,,,,10,19736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,11-Aug-19,10:02:02,-338,,,,,,,,,,,,,,,,,,1,5,1,4,1.2,-0.1,27.2136,-82.5123,27.2694,-82.5409,10:12.1,FastGPS,,,,,15,4,2971,,,44,9,18502,,,,8,27261,,,,27,7012,,,,7,13844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,11-Aug-19,17:00:14,-340,,,,,,,,,,,,,,,,,,1,4,,4,53,-0.5,27.1037,-82.4653,27.2132,-82.5024,8/11/2019 9:55,NP,,,,,15,17,29265,,,41,9,31700,,,,12,6425,,,,19,13100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,12-Aug-19,11:16:06,-343,,,,,,,,,,,,,,,,,,1,4,,4,55.2,-0.2,27.1601,-82.4643,27.1605,-82.4753,8/13/2019 10:06,SR,,,,,15,7,160,,,,1,16332,,,,11,19404,,,,30,11345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,13-Aug-19,10:00:19,-348,,,,,,,,,,,,,,,,,,1,4,,4,0.2,0,27.1629,-82.4837,27.1605,-82.4753,8/13/2019 10:06,SR,,,,,15,7,26719,,,,9,3749,,,,23,32492,,,,18,5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,15-Aug-19,0:00:25,-348,,,,,,,,,,,,,,,,,,1,4,,4,,,,,27.1733,-82.4907,8/13/2019 13:54,NK,,,,,15,10,15816,,,,21,29571,,,,27,7763,,,,4,32434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
