Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,Failures,Hauled Out,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179062,F283,13-Jun-19,17:15:30,-59,0:00:59,4:00:00,13:14:31,0,,,,,,,,,,,,,,2,6,2,4,0.4,-0.9,27.497,-82.694,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.497,-82.694,,,,,15,7,7380,,,42,17,1683,,,,19,7082,,,,18,460,,,,11,14044,,,,30,17238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,17:25:56,-59,0:00:59,4:00:00,13:24:57,0,,,,,,,,,,,,,,3,4,,4,0.1,-0.7,27.4949,-82.6916,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4949,-82.6916,,,,,15,1,27470,,,,3,10916,,,,11,29786,,,,22,21211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,17:46:52,-59,0:00:59,4:00:00,13:45:53,0,,,,,,,,,,,,,,1,4,,4,0.4,-0.2,27.4991,-82.6929,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4991,-82.6929,,,,,15,17,3277,,,,30,8226,,,,19,24445,,,,7,18508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,10:00:02,-63,0:01:03,4:00:00,5:58:59,0,,,,,,,,,,,,,,3,6,2,4,0.4,-0.6,27.4793,-82.6693,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4793,-82.6693,,,,,15,31,132,,,41,16,19590,,,,32,19204,,,,29,10692,,,,26,6920,,,,22,19010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,10:30:07,-63,0:01:03,4:00:00,6:29:04,0,,,,,,,,,,,,,,2,6,2,4,0.1,-0.1,27.4797,-82.6704,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4797,-82.6704,,,,,15,22,968,,,42,31,24616,,,,3,25426,,,,14,27669,,,,32,11012,,,,16,23802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,10:45:13,-63,0:01:03,4:00:00,6:44:10,0,,,,,,,,,,,,,,3,7,3,4,0.3,-0.3,27.4798,-82.6706,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4798,-82.6706,,,,,15,23,20916,,,43,26,7178,,,,16,12677,,,,22,17249,,,,3,24838,,,,31,7550,,,,32,3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,11:15:45,-63,0:01:03,4:00:00,7:14:42,0,,,,,,,,,,,,,,1,7,3,4,0.4,-0.7,27.4776,-82.6674,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4776,-82.6674,,,,,15,31,2779,,,43,26,18781,,,,14,30944,,,,23,21497,,,,27,10238,,,,22,31820,,,,3,28098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,11:31:50,-63,0:01:03,4:00:00,7:30:47,0,,,,,,,,,,,,,,1,4,,4,0.8,-1.1,27.4787,-82.6676,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4787,-82.6676,,,,,15,31,10380,,,,7,1811,,,,16,6400,,,,23,11006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,11:46:52,-63,0:01:03,4:00:00,7:45:49,0,,,,,,,,,,,,,,2,6,2,4,0.5,-0.5,27.4815,-82.6717,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4815,-82.6717,,,,,15,26,4554,,,42,3,28857,,,,31,17815,,,,27,22087,,,,22,26006,,,,23,20794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,12:22:10,-63,0:01:03,4:00:00,8:21:07,0,,,,,,,,,,,,,,2,7,3,4,0.2,-1.2,27.4816,-82.6709,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4816,-82.6709,,,,,15,7,22423,,,43,9,11753,,,,16,13061,,,,3,13116,,,,26,10714,,,,22,19588,,,,31,23954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,13:03:53,-63,0:01:03,4:00:00,9:02:50,0,,,,,,,,,,,,,,1,4,,4,0.3,0,27.4816,-82.6609,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4816,-82.6609,,,,,15,8,14552,,,37,9,15849,,,,16,30554,,,,27,25002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,13:15:31,-63,0:01:03,4:00:00,9:14:28,0,,,,,,,,,,,,,,2,5,1,4,0.2,-0.7,27.478,-82.6658,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.478,-82.6658,,,,,15,7,28632,,,41,27,15436,,,,4,2880,,,,16,6189,,,,9,5522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,13:25:33,-63,0:01:03,4:00:00,9:24:30,0,,,,,,,,,,,,,,1,6,2,4,63.7,16.9,27.3735,-82.5095,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.3735,-82.5095,,,,,15,27,23415,,,44,7,27635,,,,16,6390,,,,28,541,,,,23,10504,,,,8,14276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,13:56:01,-64,0:01:04,4:00:00,9:54:57,0,,,,,,,,,,,,,,1,5,1,4,0.1,-0.5,27.4753,-82.6606,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4753,-82.6606,,,,,15,7,13632,,,44,9,9939,,,,23,5394,,,,4,13750,,,,8,27098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,14:17:01,-64,0:01:04,4:00:00,10:15:57,0,,,,,,,,,,,,,,4,4,,4,0.2,0.2,27.4738,-82.6655,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4738,-82.6655,,,,,15,27,11838,,,,18,19398,,,,7,14262,,,,28,16605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,14:37:39,-64,0:01:04,4:00:00,10:36:35,0,,,,,,,,,,,,,,1,4,,4,0.3,-0.5,27.4814,-82.6683,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4814,-82.6683,,,,,15,8,16288,,,,30,11320,,,,11,14468,,,,27,17529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,14:48:37,-64,0:01:04,4:00:00,10:47:33,0,,,,,,,,,,,,,,1,8,4,4,0.5,-0.1,27.484,-82.6708,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.484,-82.6708,,,,,15,18,27276,,,,8,15933,,,,1,23977,,,,11,3507,,,,28,30662,,,,30,12612,,,,4,854,,,,7,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,14:58:43,-64,0:01:04,4:00:00,10:57:39,0,,,,,,,,,,,,,,2,4,,4,0.1,-0.9,27.4804,-82.6706,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4804,-82.6706,,,,,15,18,566,,,,7,2056,,,,8,5802,,,,27,10632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,15:20:02,-64,0:01:04,4:00:00,11:18:58,0,,,,,,,,,,,,,,3,7,,7,,,,,,0,27.473,-82.6811,6/14/2019 0:50,NN,,,,,,,15,17,16941,,,43,4,25720,,,,9,10639,,,,8,17942,,,,30,9198,,,,1,27502,,,,28,21972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,15:40:38,-64,0:01:04,4:00:00,11:39:34,0,,,,,,,,,,,,,,1,7,3,4,0.5,-0.4,27.4783,-82.6637,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4783,-82.6637,,,,,15,7,23133,,,41,8,8126,,,,11,15376,,,,28,20386,,,,30,16190,,,,1,2368,,,,13,13752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,15:50:59,-64,0:01:04,4:00:00,11:49:55,0,,,,,,,,,,,,,,3,8,,8,,,,,,0,27.473,-82.6811,6/14/2019 0:50,NN,,,,,,,15,17,15620,,,,28,14594,,,,7,22020,,,,4,812,,,,8,13404,,,,9,5338,,,,30,8290,,,,18,6874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,16:01:29,-64,0:01:04,4:00:00,12:00:25,0,,,,,,,,,,,,,,2,8,4,4,0.1,-0.8,27.4774,-82.6622,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4774,-82.6622,,,,,15,28,4821,,,,30,24248,,,,8,13667,,,,17,13110,,,,4,3868,,,,7,11224,,,,13,29482,,,,18,30824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,16:11:29,-64,0:01:04,4:00:00,12:10:25,0,12:17:34,0:07:09,,,,,,,,,,,,1,4,,4,1,-1.1,27.4777,-82.6648,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4777,-82.6648,,,,,15,11,31314,,,,17,3926,,,,18,14739,,,,1,12709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,16:43:07,-64,0:01:04,4:00:00,12:42:03,1,12:42:05,0:00:02,,10,,150,Y,Y,Y,Y,TR,394,FR 35 Cam B,1,4,,4,42.2,6.2,27.4526,-82.6388,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4526,-82.6388,,,,,15,7,25669,,,,17,13426,,,,30,10198,,,,28,4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,16:53:46,-64,0:01:04,4:00:00,12:52:42,1,12:52:44,0:00:02,,60,,315,Y,Y,Y,Y,TR,410,,1,4,,4,9.3,6.2,27.5227,-82.6556,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.5227,-82.6556,,,,,15,1,31870,,,,11,22292,,,,17,385,,,,18,19409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,17:04:41,-64,0:01:04,4:00:00,13:03:37,0,12:58:20,0:05:17,,,,,,,,,,,,2,4,,4,0.3,-0.6,27.4832,-82.6794,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4832,-82.6794,,,,,15,1,14084,,,,11,27272,,,,18,17912,,,,13,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,17:14:44,-64,0:01:04,4:00:00,13:13:40,0,,,,,,,,,,,,,,1,4,,4,1.2,-0.9,27.4792,-82.6881,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4792,-82.6881,,,,,15,7,11474,,,,1,13673,,,,3,24682,,,,30,26795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,17:24:50,-64,0:01:04,4:00:00,13:23:46,0,,,,,,,,,,,,,,2,4,,4,1.6,-1.2,27.4763,-82.6925,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4763,-82.6925,,,,,15,7,22291,,,,17,15931,,,,3,2826,,,,19,10177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,17:35:14,-64,0:01:04,4:00:00,13:34:10,0,,,,,,,,,,,,,,2,4,,4,1.4,-1.2,27.4758,-82.6918,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4758,-82.6918,,,,,15,3,26917,,,,7,12848,,,,30,26122,,,,11,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,14-Jun-19,17:55:29,-64,0:01:04,4:00:00,13:54:25,0,,,,,,,,,,,,,,1,4,,4,0.6,-1.2,27.4774,-82.6964,,0,27.473,-82.6811,6/14/2019 0:50,NN,27.4774,-82.6964,,,,,15,3,31282,,,,1,32562,,,,17,6260,,,,22,15774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,10:16:54,-68,0:01:08,4:00:00,6:15:46,0,,,,,,,,,,,,,,4,5,1,4,17,22,27.4815,-82.6374,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4815,-82.6374,,,,,15,26,13965,,,42,31,18751,,,,14,23387,,,,3,4905,,,,16,21838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,10:44:44,-68,0:01:08,4:00:00,6:43:36,0,,,,,,,,,,,,,,2,5,1,4,0.5,-0.4,27.4803,-82.6704,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4803,-82.6704,,,,,15,26,27586,,,42,31,28778,,,,23,30406,,,,3,15999,,,,22,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,11:00:30,-68,0:01:08,4:00:00,6:59:22,0,,,,,,,,,,,,,,2,5,,5,22.3,-0.5,27.4812,-82.6709,,0,27.4812,-82.6709,59:21.5,FastGPS,27.4812,-82.6709,,,,,15,22,928,,,38,23,22617,,,,26,21996,,,,3,23760,,,,16,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,11:15:47,-68,0:01:08,4:00:00,7:14:39,0,,,,,,,,,,,,,,4,4,,4,1.7,-1.3,27.4813,-82.6711,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4813,-82.6711,,,,,15,23,3068,,,,26,8391,,,,22,22408,,,,3,20389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,11:30:50,-68,0:01:08,4:00:00,7:29:42,0,,,,,,,,,,,,,,3,4,,4,0.2,-0.6,27.4809,-82.6714,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4809,-82.6714,,,,,15,3,16968,,,,31,31274,,,,22,14882,,,,23,13860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,11:46:09,-68,0:01:08,4:00:00,7:45:01,0,,,,,,,,,,,,,,1,4,,4,0.8,-0.9,27.4826,-82.6708,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4826,-82.6708,,,,,15,7,1660,,,,16,12830,,,,26,30492,,,,27,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,12:00:51,-68,0:01:08,4:00:00,7:59:43,0,,,,,,,,,,,,,,2,4,,4,0.6,-1.3,27.4803,-82.6701,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4803,-82.6701,,,,,15,16,29413,,,,3,545,,,,9,22053,,,,22,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,12:12:06,-68,0:01:08,4:00:00,8:10:58,0,,,,,,,,,,,,,,1,4,,4,0.6,-1,27.481,-82.6705,,0,27.4798,-82.6675,05:37.3,FastGPS,27.481,-82.6705,,,,,15,7,26471,,,,16,21138,,,,27,19073,,,,26,21254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,12:22:33,-68,0:01:08,4:00:00,8:21:25,0,,,,,,,,,,,,,,2,4,,4,2.2,-0.8,27.4818,-82.6718,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4818,-82.6718,,,,,15,7,4406,,,,8,9227,,,,3,1261,,,,26,29875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,12:32:19,-69,0:01:09,4:00:00,8:31:10,0,,,,,,,,,,,,,,3,6,2,4,0.2,-1.3,27.4879,-82.6742,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4879,-82.6742,,,,,15,9,23654,,,40,23,29908,,,,7,8881,,,,27,8990,,,,26,13567,,,,8,11376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,12:42:52,-69,0:01:09,4:00:00,8:41:43,0,,,,,,,,,,,,,,2,4,,4,0.1,-0.7,27.4815,-82.6721,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4815,-82.6721,,,,,15,8,18925,,,,23,4467,,,,9,27006,,,,16,22972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,12:53:02,-69,0:01:09,4:00:00,8:51:53,0,,,,,,,,,,,,,,1,4,,4,0.4,-0.1,27.4823,-82.6716,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4823,-82.6716,,,,,15,9,2437,,,,27,30268,,,,8,31060,,,,7,15648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,13:14:02,-69,0:01:09,4:00:00,9:12:53,0,,,,,,,,,,,,,,2,4,,4,,,,,,0,27.4798,-82.6675,05:37.3,FastGPS,,,,,,,15,7,28219,,,43,4,32734,,,,9,31188,,,,23,20919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,13:24:19,-69,0:01:09,4:00:00,9:23:10,0,,,,,,,,,,,,,,2,6,1,5,5.7,-0.1,27.4817,-82.6716,,0,27.4816,-82.6716,23:09.9,FastGPS,27.4817,-82.6716,,,,,15,7,25156,,,38,4,16230,,,,9,29306,,,,23,24648,,,,28,29174,,,,8,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,13:34:31,-69,0:01:09,4:00:00,9:33:22,0,,,,,,,,,,,,,,1,5,1,4,0,0.3,27.4792,-82.6712,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4792,-82.6712,,,,,15,9,14799,,,39,8,25973,,,,4,20027,,,,7,13636,,,,23,17232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,13:55:41,-69,0:01:09,4:00:00,9:54:32,0,,,,,,,,,,,,,,1,4,,4,3.3,8,25.4448,-82.2514,,0,27.4798,-82.6675,05:37.3,FastGPS,25.4448,-82.2514,,,,,15,7,17573,,,,18,10336,,,,27,29834,,,,23,18401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,14:06:47,-69,0:01:09,4:00:00,10:05:38,0,,,,,,,,,,,,,,1,6,,6,4.2,-0.7,27.4798,-82.6675,,0,27.4798,-82.6675,05:37.3,FastGPS,27.4798,-82.6675,,,,,15,9,4469,,,38,27,13783,,,,28,14415,,,,7,8336,,,,11,18208,,,,23,3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,14:17:51,-69,0:01:09,4:00:00,10:16:42,0,,,,,,,,,,,,,,3,6,2,4,1.3,57.8,25.6889,-82.3342,,0,27.4798,-82.6849,6/16/2019 0:44,SR,25.6889,-82.3342,,,,,15,18,28486,,,43,23,9479,,,,27,19164,,,,11,5176,,,,9,29506,,,,28,19894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,14:28:30,-69,0:01:09,4:00:00,10:27:21,0,,,,,,,,,,,,,,4,7,3,4,0.6,-0.9,27.477,-82.6632,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.477,-82.6632,,,,,15,18,15333,,,42,8,20287,,,,7,32172,,,,27,29799,,,,28,28566,,,,23,21302,,,,11,24718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,14:38:19,-69,0:01:09,4:00:00,10:37:10,0,,,,,,,,,,,,,,1,4,,4,0.8,-0.5,27.4779,-82.6664,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4779,-82.6664,,,,,15,7,24472,,,,8,1474,,,,18,13838,,,,28,19930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,14:48:58,-69,0:01:09,4:00:00,10:47:49,0,,,,,,,,,,,,,,2,8,4,4,0.9,-0.5,27.4831,-82.6695,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4831,-82.6695,,,,,15,8,8462,,,,18,8150,,,,27,19861,,,,1,11573,,,,30,31158,,,,4,29748,,,,7,12604,,,,23,14546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,14:58:51,-69,0:01:09,4:00:00,10:57:42,0,,,,,,,,,,,,,,1,4,,4,1.2,-1,27.4823,-82.6716,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4823,-82.6716,,,,,15,23,7666,,,,1,11977,,,,8,10997,,,,9,6402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,15:09:02,-69,0:01:09,4:00:00,11:07:53,0,,,,,,,,,,,,,,1,4,,4,0.5,-1.2,27.4817,-82.6701,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4817,-82.6701,,,,,15,17,19558,,,,7,24037,,,,9,29399,,,,1,2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,15:19:03,-69,0:01:09,4:00:00,11:17:54,0,,,,,,,,,,,,,,2,8,,8,,,,,,0,27.4798,-82.6849,6/16/2019 0:44,SR,,,,,,,15,17,356,,,,9,6492,,,,4,23674,,,,1,8920,,,,18,16158,,,,28,784,,,,7,6634,,,,11,24696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,15:29:30,-69,0:01:09,4:00:00,11:28:21,0,,,,,,,,,,,,,,2,7,3,4,0.1,-1,27.4785,-82.6656,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4785,-82.6656,,,,,15,7,32428,,,41,18,12754,,,,28,13267,,,,9,29729,,,,8,5936,,,,30,7678,,,,13,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,15:50:13,-69,0:01:09,4:00:00,11:49:04,0,,,,,,,,,,,,,,1,7,,7,,,,,,0,27.4798,-82.6849,6/16/2019 0:44,SR,,,,,,,15,17,201,,,45,8,11747,,,,4,32493,,,,18,12872,,,,30,21518,,,,1,6320,,,,7,27344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,16:01:03,-69,0:01:09,4:00:00,11:59:54,0,,,,,,,,,,,,,,2,8,4,4,0.5,-1,27.4789,-82.6594,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4789,-82.6594,,,,,15,17,21455,,,,7,5582,,,,30,27427,,,,1,9864,,,,4,25614,,,,13,1552,,,,22,1294,,,,28,11640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,16:11:20,-69,0:01:09,4:00:00,12:10:11,0,,,,,,,,,,,,,,2,4,,4,0.9,-0.8,27.4794,-82.6611,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4794,-82.6611,,,,,15,19,21957,,,,11,23470,,,,7,16836,,,,8,31787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,16:22:45,-69,0:01:09,4:00:00,12:21:36,0,,,,,,,,,,,,,,3,8,4,4,1.2,-1.5,27.4749,-82.66,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4749,-82.66,,,,,15,7,26729,,,,8,31665,,,,30,4995,,,,22,18916,,,,17,4464,,,,1,13020,,,,19,1720,,,,3,3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,16:33:31,-69,0:01:09,4:00:00,12:32:22,0,,,,,,,,,,,,,,2,8,4,4,0.2,-1,27.4721,-82.6623,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4721,-82.6623,,,,,15,1,11523,,,,11,21561,,,,28,19693,,,,18,27240,,,,19,12770,,,,17,30490,,,,4,4216,,,,13,31392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,16:43:25,-69,0:01:09,4:00:00,12:42:16,0,,,,,,,,,,,,,,1,4,,4,0.3,-0.8,27.4738,-82.6656,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4738,-82.6656,,,,,15,7,32566,,,,1,25682,,,,11,23238,,,,13,24092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,15-Jun-19,16:54:48,-69,0:01:09,4:00:00,12:53:39,0,,,,,,,,,,,,,,3,8,4,4,0.6,-1.3,27.4777,-82.6679,,0,27.4798,-82.6849,6/16/2019 0:44,SR,27.4777,-82.6679,,,,,15,7,1231,,,,30,19273,,,,18,25886,,,,22,21383,,,,3,8802,,,,11,31710,,,,1,13254,,,,28,31524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
