Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,LocNumber,Failures,Hauled Out,InitLat,InitLon,InitTime,InitType,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179063,F266,1-Aug-19,17:00:31,-274,,,,,,,,,,,,,,,,,,1,4,,4,0.4,-0.4,27.3184,-82.5669,,,0,27.3315,-82.5769,8/1/2019 11:21,SR,,,,,15,28,9467,,,43,17,3056,,,,2,4072,,,,3,13282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,2-Aug-19,10:01:53,-277,,,,,,,,,,,,,,,,,,1,4,,4,1.2,-0.4,27.2923,-82.5712,,,0,27.3315,-82.5769,8/1/2019 11:21,SR,,,,,15,9,14343,,,43,8,21420,,,,23,29908,,,,16,20015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,3-Aug-19,17:00:06,-283,,,,,,,,,,,,,,,,,,2,5,,5,2.1,-0.3,27.4061,-82.6611,,,0,27.4061,-82.6611,55:22.7,FastGPS,,,,,15,28,25362,,,41,2,23683,,,,9,4486,,,,6,14948,,,,24,9562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,5-Aug-19,0:00:43,-289,,,,,,,,,,,,,,,,,,1,5,1,4,0.2,-0.3,27.308,-82.5592,,,0,27.3159,-82.5423,8/4/2019 11:21,SR,,,,,15,24,29002,,,41,4,26343,,,,15,29236,,,,20,20720,,,,27,14820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,6-Aug-19,10:01:41,-295,,,,,,,,,,,,,,,,,,1,4,,4,,,,,,,0,27.3022,-82.5502,8/6/2019 11:53,NK,,,,,15,4,567,,,,8,11953,,,,16,16505,,,,27,20270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,6-Aug-19,11:11:19,-296,,,,,,,,,,,,,,,,,,1,4,,4,0.4,-0.3,27.3269,-82.5589,,,0,27.3022,-82.5502,8/6/2019 11:53,NK,,,,,15,7,15954,,,39,11,23032,,,,18,15256,,,,23,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Aug-19,0:00:12,-303,,,,,,,,,,,,,,,,,,1,6,1,5,3.1,0.3,27.3381,-82.5696,,,0,27.3381,-82.5696,55:09.3,FastGPS,,,,,15,27,27580,,,42,20,9887,,,,15,23017,,,,29,3026,,,,4,22722,,,,21,16362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Aug-19,10:02:15,-309,,,,,,,,,,,,,,,,,,1,5,1,4,212.3,-2.3,27.3447,-82.6164,,,0,27.4888,-82.6875,8/8/2019 10:59,SR,,,,,15,8,17480,,,42,23,3605,,,,27,19604,,,,4,21224,,,,28,7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Aug-19,17:00:29,-310,,,,,,,,,,,,,,,,,,1,4,,4,0.5,-0.6,27.3164,-82.5667,,,0,27.4456,-82.6944,8/10/2019 11:35,SR,,,,,15,6,8823,,,,17,25677,,,,2,8858,,,,9,7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,10-Aug-19,17:00:25,-315,,,,,,,,,,,,,,,,,,1,7,,7,9.5,-0.3,27.3877,-82.6037,,,0,27.3877,-82.6037,55:09.7,FastGPS,,,,,15,17,21728,,,42,19,5487,,,,6,2731,,,,9,14265,,,,24,24820,,,,2,11864,,,,28,13796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,11-Aug-19,0:00:33,-316,,,,,,,,,,,,,,,,,,1,4,,4,,,,,,,0,27.3877,-82.6037,55:09.7,FastGPS,,,,,15,4,18641,,,,15,17936,,,,29,25383,,,,20,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

